,id,width,height,label,area_square_root,area_square_root_normalized,score,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,bbox_xmin_normalized,bbox_xmax_normalized,bbox_ymin_normalized,bbox_ymax_normalized,area_normalized,bbox_ratio,bbox_ratio_normalized,record_index,bbox_width,bbox_height,bbox_width_normalized,bbox_height_normalized,filepath,filename,creation_date,modification_date,num_annotations,is_prediction,loss_cls,loss_bbox,loss_bbox_rf,loss_total,text,label_num
10,68,499,666,milk_bottle,300626522.48348594,0.0027219349596068715,0.8112074136734009,383.72039556503296,470.4002957344055,270.3363347053528,470.36638498306274,17338.58478894647,0.7689787486273205,0.9426859633956023,0.4059104124704997,0.706255833307902,0.052172166522072586,0.43333439175279553,0.5783581260668573,2,86.67990016937256,200.03005027770996,0.1737072147682817,0.30034542083740234,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/68.jpg,68.jpg,2021-05-27 13:06:56.847067,2021-05-27 13:06:56.847067,4,True,0.584877073764801,0.13900494575500488,0.145376056432724,0.8692580759525299,"loss_cls: 0.58488
loss_bbox: 0.139
loss_bbox_rf: 0.14538
loss_total: 0.86926
IMG: 68.jpg",3
11,68,499,666,carton,2653716414.05616,0.02402729945658349,0.9527671337127686,190.298495054245,463.9039053916931,359.74482679367065,548.0241265296936,51514.235062321946,0.38135970952754505,0.9296671450735333,0.5401573975880941,0.8228590488433838,0.15500741742440421,1.4531890161109409,1.9395268231059852,2,273.6054103374481,188.27929973602295,0.5483074355459883,0.28270165125528973,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/68.jpg,68.jpg,2021-05-27 13:06:56.847067,2021-05-27 13:06:56.847067,4,True,0.584877073764801,0.13900494575500488,0.145376056432724,0.8692580759525299,"loss_cls: 0.58488
loss_bbox: 0.139
loss_bbox_rf: 0.14538
loss_total: 0.86926
IMG: 68.jpg",2
12,68,499,666,can,264029589.58861086,0.002390578729830375,0.9631708264350891,22.94620704650878,122.02072489261626,342.2031226158142,506.21085834503174,16248.987340404043,0.045984382858735025,0.2445305108068462,0.5138185024261475,0.7600763638814291,0.04889354486872858,0.6040844195891037,0.8062529527982828,2,99.07451784610748,164.00773572921753,0.1985461279481112,0.24625786145528158,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/68.jpg,68.jpg,2021-05-27 13:06:56.847067,2021-05-27 13:06:56.847067,4,True,0.584877073764801,0.13900494575500488,0.145376056432724,0.8692580759525299,"loss_cls: 0.58488
loss_bbox: 0.139
loss_bbox_rf: 0.14538
loss_total: 0.86926
IMG: 68.jpg",1
13,68,499,666,water_bottle,516881117.1718629,0.004679948965141737,0.9333627223968506,109.38944876193999,201.40613269805908,251.4372682571411,498.5122404098511,22735.01962110134,0.21921733218825648,0.403619504404928,0.3775334358215332,0.7485168774922689,0.06841015250050052,0.37242413966254023,0.49706308019088535,2,92.0166839361191,247.07497215270996,0.18440217221667152,0.37098344167073566,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/68.jpg,68.jpg,2021-05-27 13:06:56.847067,2021-05-27 13:06:56.847067,4,True,0.584877073764801,0.13900494575500488,0.145376056432724,0.8692580759525299,"loss_cls: 0.58488
loss_bbox: 0.139
loss_bbox_rf: 0.14538
loss_total: 0.86926
IMG: 68.jpg",4
14,68,499,666,can,257733168.06904826,0.0023335696219414994,999.0,21.772044088176354,120.87124248496994,340.99999999999994,503.00000000000006,16054.070140280572,0.043631350878108925,0.24222693884763516,0.512012012012012,0.7552552552552554,0.04830703491150641,0.6117234468937871,,2,99.09919839679358,162.0000000000001,0.19859558796952623,0.24324324324324342,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/68.jpg,68.jpg,2021-05-27 13:06:56.847067,2021-05-27 13:06:56.847067,4,False,0.584877073764801,0.13900494575500488,0.145376056432724,0.8692580759525299,"loss_cls: 0.58488
loss_bbox: 0.139
loss_bbox_rf: 0.14538
loss_total: 0.86926
IMG: 68.jpg",1
15,68,499,666,water_bottle,458963990.94542205,0.00415555527780707,999.0,109.86022044088175,196.94739478957916,249.00000000000003,495.0,21423.444889779563,0.22016076240657664,0.3946841578949482,0.37387387387387394,0.7432432432432432,0.06446359653174084,0.3540129038564936,,2,87.08717434869742,245.99999999999997,0.17452339548837156,0.3693693693693693,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/68.jpg,68.jpg,2021-05-27 13:06:56.847067,2021-05-27 13:06:56.847067,4,False,0.584877073764801,0.13900494575500488,0.145376056432724,0.8692580759525299,"loss_cls: 0.58488
loss_bbox: 0.139
loss_bbox_rf: 0.14538
loss_total: 0.86926
IMG: 68.jpg",4
16,68,499,666,carton,2666347586.5179505,0.02414166471491315,999.0,190.94138276553102,476.2269539078156,365.0,546.0,51636.688376753504,0.38264806165437076,0.9543626330817948,0.5480480480480481,0.8198198198198198,0.15537588202457017,1.5761633764767102,,2,285.28557114228454,181.0,0.5717145714274239,0.27177177177177175,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/68.jpg,68.jpg,2021-05-27 13:06:56.847067,2021-05-27 13:06:56.847067,4,False,0.584877073764801,0.13900494575500488,0.145376056432724,0.8692580759525299,"loss_cls: 0.58488
loss_bbox: 0.139
loss_bbox_rf: 0.14538
loss_total: 0.86926
IMG: 68.jpg",2
17,68,499,666,milk_bottle,301139476.0913582,0.0027265793480872685,999.0,382.13276553106203,470.2209418837676,271.0,468.00000000000006,17353.370741483,0.7657971253127496,0.9423265368412176,0.4069069069069069,0.7027027027027027,0.05221665776442675,0.44714810331322596,,2,88.08817635270555,197.00000000000006,0.17652941152846802,0.2957957957957959,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/68.jpg,68.jpg,2021-05-27 13:06:56.847067,2021-05-27 13:06:56.847067,4,False,0.584877073764801,0.13900494575500488,0.145376056432724,0.8692580759525299,"loss_cls: 0.58488
loss_bbox: 0.139
loss_bbox_rf: 0.14538
loss_total: 0.86926
IMG: 68.jpg",3
18,98,499,666,carton,7447452592.858447,0.0674307822378839,0.7705389857292175,47.581101655960076,412.26702880859375,239.81050372123718,476.448712348938,86298.62451313142,0.09535290913018052,0.8261864304781438,0.36007583141326904,0.7153884569803873,0.25967437732260745,1.5411117641039462,2.0568746190245055,3,364.68592715263367,236.6382086277008,0.7308335213479633,0.35531262556711835,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/98.jpg,98.jpg,2021-05-27 13:06:56.795067,2021-05-27 13:06:56.795067,1,True,0.6331814527511597,0.09912404417991638,0.10087187588214874,0.8331773728132248,"loss_cls: 0.63318
loss_bbox: 0.09912
loss_bbox_rf: 0.10087
loss_total: 0.83318
IMG: 98.jpg",2
19,98,499,666,carton,7520151246.636985,0.0680890109450567,999.0,44.79509018036072,409.15981963927857,236.0,474.0,86718.80561122244,0.08976971980032208,0.8199595583953478,0.35435435435435436,0.7117117117117117,0.2609387110895137,1.5309442414240246,,3,364.36472945891785,238.0,0.7301898385950257,0.35735735735735735,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/98.jpg,98.jpg,2021-05-27 13:06:56.795067,2021-05-27 13:06:56.795067,1,False,0.6331814527511597,0.09912404417991638,0.10087187588214874,0.8331773728132248,"loss_cls: 0.63318
loss_bbox: 0.09912
loss_bbox_rf: 0.10087
loss_total: 0.83318
IMG: 98.jpg",2
20,38,499,666,milk_bottle,330341121.07596475,0.002990977105494037,0.9276574850082397,324.46866106987,412.5556502342224,204.90893268585205,411.2423415184021,18175.288748076735,0.6502377977352104,0.8267648301287023,0.30767107009887695,0.617480993270874,0.05468982634360834,0.4269157848103961,0.5697914081838152,4,88.08698916435242,206.33340883255005,0.17652703239349182,0.30980992317199707,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/38.jpg,38.jpg,2021-05-27 13:06:56.835067,2021-05-27 13:06:56.835067,5,True,0.6485530734062195,0.0850704088807106,0.0973811075091362,0.8310045897960663,"loss_cls: 0.64855
loss_bbox: 0.08507
loss_bbox_rf: 0.09738
loss_total: 0.831
IMG: 38.jpg",3
21,38,499,666,milk_bottle,1226174660.1473584,0.01110203998791394,0.73345547914505,199.13487315177917,406.5383195877075,337.23616647720337,506.0702791213989,35016.7768383579,0.3990678820676937,0.814706051277971,0.5063606103261312,0.7598652839660645,0.10536621843795069,1.228445147652208,1.639568072818378,4,207.40344643592834,168.83411264419556,0.41563816921027724,0.2535046736399333,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/38.jpg,38.jpg,2021-05-27 13:06:56.835067,2021-05-27 13:06:56.835067,5,True,0.6485530734062195,0.0850704088807106,0.0973811075091362,0.8310045897960663,"loss_cls: 0.64855
loss_bbox: 0.08507
loss_bbox_rf: 0.09738
loss_total: 0.831
IMG: 38.jpg",3
22,38,499,666,carton,4353700875.687402,0.03941931177364952,0.9694538712501526,23.81052315235137,202.9290566444397,190.29700326919556,558.6708326339722,65982.58009268357,0.047716479263229195,0.406671456201282,0.2857312361399333,0.8388450940450033,0.19854297210843178,0.48624120177310126,0.6489712232081872,4,179.11853349208832,368.3738293647766,0.35895497693805273,0.55311385790507,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/38.jpg,38.jpg,2021-05-27 13:06:56.835067,2021-05-27 13:06:56.835067,5,True,0.6485530734062195,0.0850704088807106,0.0973811075091362,0.8310045897960663,"loss_cls: 0.64855
loss_bbox: 0.08507
loss_bbox_rf: 0.09738
loss_total: 0.831
IMG: 38.jpg",2
23,38,499,666,can,1226174660.1473584,0.01110203998791394,0.734653890132904,199.13487315177917,406.5383195877075,337.23616647720337,506.0702791213989,35016.7768383579,0.3990678820676937,0.814706051277971,0.5063606103261312,0.7598652839660645,0.10536621843795069,1.228445147652208,1.639568072818378,4,207.40344643592834,168.83411264419556,0.41563816921027724,0.2535046736399333,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/38.jpg,38.jpg,2021-05-27 13:06:56.835067,2021-05-27 13:06:56.835067,5,True,0.6485530734062195,0.0850704088807106,0.0973811075091362,0.8310045897960663,"loss_cls: 0.64855
loss_bbox: 0.08507
loss_bbox_rf: 0.09738
loss_total: 0.831
IMG: 38.jpg",1
24,38,499,666,water_bottle,1226174660.1473584,0.01110203998791394,0.8460065722465515,199.13487315177917,406.5383195877075,337.23616647720337,506.0702791213989,35016.7768383579,0.3990678820676937,0.814706051277971,0.5063606103261312,0.7598652839660645,0.10536621843795069,1.228445147652208,1.639568072818378,4,207.40344643592834,168.83411264419556,0.41563816921027724,0.2535046736399333,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/38.jpg,38.jpg,2021-05-27 13:06:56.835067,2021-05-27 13:06:56.835067,5,True,0.6485530734062195,0.0850704088807106,0.0973811075091362,0.8310045897960663,"loss_cls: 0.64855
loss_bbox: 0.08507
loss_bbox_rf: 0.09738
loss_total: 0.831
IMG: 38.jpg",4
25,38,499,666,carton,3949230810.8485503,0.03575715581846495,999.0,25.77605210420842,197.94839679358716,190.99999999999997,556.0,62842.90581162324,0.05165541503849383,0.3966901739350444,0.28678678678678676,0.8348348348348348,0.18909562612198344,0.4717050539435034,,4,172.17234468937875,365.0,0.3450347588965506,0.5480480480480481,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/38.jpg,38.jpg,2021-05-27 13:06:56.835067,2021-05-27 13:06:56.835067,5,False,0.6485530734062195,0.0850704088807106,0.0973811075091362,0.8310045897960663,"loss_cls: 0.64855
loss_bbox: 0.08507
loss_bbox_rf: 0.09738
loss_total: 0.831
IMG: 38.jpg",2
26,38,499,666,water_bottle,1344887616.1185038,0.01217689174199988,999.0,192.9433867735471,406.1568136272545,334.00000000000006,505.99999999999994,36672.70941883765,0.38666009373456334,0.8139415102750591,0.5015015015015016,0.7597597597597596,0.11034895442186972,1.239612946823881,,4,213.2134268537074,171.9999999999999,0.4272814165404958,0.2582582582582581,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/38.jpg,38.jpg,2021-05-27 13:06:56.835067,2021-05-27 13:06:56.835067,5,False,0.6485530734062195,0.0850704088807106,0.0973811075091362,0.8310045897960663,"loss_cls: 0.64855
loss_bbox: 0.08507
loss_bbox_rf: 0.09738
loss_total: 0.831
IMG: 38.jpg",4
27,38,499,666,milk_bottle,295399995.39048004,0.002674612898019419,999.0,326.07665330661325,411.16182364729457,207.0,409.0,17187.204408817626,0.6534602270673612,0.8239715904755402,0.3108108108108108,0.6141141141141141,0.051716659772450685,0.4212137145578283,,4,85.08517034068132,202.0,0.170511363408179,0.3033033033033033,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/38.jpg,38.jpg,2021-05-27 13:06:56.835067,2021-05-27 13:06:56.835067,5,False,0.6485530734062195,0.0850704088807106,0.0973811075091362,0.8310045897960663,"loss_cls: 0.64855
loss_bbox: 0.08507
loss_bbox_rf: 0.09738
loss_total: 0.831
IMG: 38.jpg",3
28,119,499,666,milk_bottle,1848154595.949648,0.016733575480685672,0.9222784638404846,129.65353894233704,470.175612449646,394.7525997161865,521.0004172325134,42990.168596432,0.25982673134736883,0.9422356962918758,0.5927216211954752,0.7822829087575277,0.12935832203876824,2.697251170011483,3.5999384353259476,5,340.52207350730896,126.2478175163269,0.682408964944507,0.1895612875620524,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/119.jpg,119.jpg,2021-05-27 13:06:56.839067,2021-05-27 13:06:56.839067,2,True,0.5266596078872681,0.11451263725757599,0.14148682355880737,0.7826590687036514,"loss_cls: 0.52666
loss_bbox: 0.11451
loss_bbox_rf: 0.14149
loss_total: 0.78266
IMG: 119.jpg",3
29,119,499,666,water_bottle,1169850478.7755864,0.010592069154068144,0.976402997970581,140.66524291038513,256.0739576816559,121.42392826080322,417.78869676589966,34203.07703665836,0.28189427436950926,0.513174263891094,0.18231821060180664,0.6273103555043539,0.1029177786102486,0.38941442113179564,0.5197394879233986,5,115.40871477127075,296.36476850509644,0.23127998952158468,0.4449921449025472,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/119.jpg,119.jpg,2021-05-27 13:06:56.839067,2021-05-27 13:06:56.839067,2,True,0.5266596078872681,0.11451263725757599,0.14148682355880737,0.7826590687036514,"loss_cls: 0.52666
loss_bbox: 0.11451
loss_bbox_rf: 0.14149
loss_total: 0.78266
IMG: 119.jpg",4
30,119,499,666,water_bottle,1209844402.6484883,0.010954182445544242,999.0,138.8892785571142,258.0085170340682,116.0,408.0,34782.817635270556,0.2783352275693671,0.517051136340818,0.17417417417417416,0.6126126126126126,0.10466223027216763,0.40794259752381495,,5,119.11923847695397,292.0,0.23871590877145082,0.43843843843843844,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/119.jpg,119.jpg,2021-05-27 13:06:56.839067,2021-05-27 13:06:56.839067,2,False,0.5266596078872681,0.11451263725757599,0.14148682355880737,0.7826590687036514,"loss_cls: 0.52666
loss_bbox: 0.11451
loss_bbox_rf: 0.14149
loss_total: 0.78266
IMG: 119.jpg",4
31,119,499,666,milk_bottle,2092127984.0940764,0.01894256119797392,999.0,127.87825651302602,469.2199398797595,389.0,523.0,45739.78557114229,0.25626905112830867,0.9403205208011213,0.5840840840840841,0.7852852852852853,0.13763197738161695,2.5473259952741305,,5,341.3416833667335,134.0,0.6840514696728126,0.2012012012012012,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/119.jpg,119.jpg,2021-05-27 13:06:56.839067,2021-05-27 13:06:56.839067,2,False,0.5266596078872681,0.11451263725757599,0.14148682355880737,0.7826590687036514,"loss_cls: 0.52666
loss_bbox: 0.11451
loss_bbox_rf: 0.14149
loss_total: 0.78266
IMG: 119.jpg",3
32,108,499,666,milk_bottle,927487477.6042048,0.008397664214830413,0.9219304323196411,38.11030423641204,329.47465229034424,313.4459116458893,417.9702959060669,30454.679075705342,0.07637335518319047,0.660269844269227,0.47063950697580975,0.6275830268859863,0.09163877026035658,2.7875251322091557,3.7204243247520994,6,291.3643480539322,104.52438426017761,0.5838964890860364,0.1569435199101766,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/108.jpg,108.jpg,2021-05-27 13:06:56.819067,2021-05-27 13:06:56.819067,2,True,0.5834642648696899,0.08411314338445663,0.07711034268140793,0.7446877509355545,"loss_cls: 0.58346
loss_bbox: 0.08411
loss_bbox_rf: 0.07711
loss_total: 0.74469
IMG: 108.jpg",3
33,108,499,666,can,546078803.8878495,0.0049443108835624874,0.8695718050003052,314.5539884567261,448.0819149017334,280.79561948776245,455.8026738166809,23368.329077789225,0.6303687143421364,0.8979597493020709,0.4216150442759196,0.6843883991241455,0.0703157939837309,0.762985966234522,1.0183339749743319,6,133.52792644500732,175.00705432891846,0.2675910349599345,0.2627733548482259,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/108.jpg,108.jpg,2021-05-27 13:06:56.819067,2021-05-27 13:06:56.819067,2,True,0.5834642648696899,0.08411314338445663,0.07711034268140793,0.7446877509355545,"loss_cls: 0.58346
loss_bbox: 0.08411
loss_bbox_rf: 0.07711
loss_total: 0.74469
IMG: 108.jpg",1
34,108,499,666,milk_bottle,870694744.1822368,0.0078834510134274,999.0,34.78507014028055,324.07464929859725,314.0,416.0,29507.537074148306,0.06970955939935983,0.6494481949871689,0.47147147147147145,0.6246246246246246,0.08878880004497977,2.8361723446893796,,6,289.2895791583167,102.0,0.579738635587809,0.15315315315315314,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/108.jpg,108.jpg,2021-05-27 13:06:56.819067,2021-05-27 13:06:56.819067,2,False,0.5834642648696899,0.08411314338445663,0.07711034268140793,0.7446877509355545,"loss_cls: 0.58346
loss_bbox: 0.08411
loss_bbox_rf: 0.07711
loss_total: 0.74469
IMG: 108.jpg",3
35,108,499,666,can,567575719.0131764,0.00513894841693762,999.0,313.063627254509,449.19989979959917,281.0,456.0,23823.847695390778,0.6273820185461102,0.9002001999991968,0.4219219219219219,0.6846846846846847,0.07168645909052573,0.7779215574005152,,6,136.13627254509015,175.0,0.27281818145308645,0.2627627627627628,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/108.jpg,108.jpg,2021-05-27 13:06:56.819067,2021-05-27 13:06:56.819067,2,False,0.5834642648696899,0.08411314338445663,0.07711034268140793,0.7446877509355545,"loss_cls: 0.58346
loss_bbox: 0.08411
loss_bbox_rf: 0.07711
loss_total: 0.74469
IMG: 108.jpg",1
36,94,499,666,milk_bottle,758728006.3995751,0.006869680919670938,0.9579569697380066,346.66358518600464,455.3544020652771,263.3474407196045,516.7728781700134,27545.017814471914,0.6947166035791676,0.9125338718743028,0.3954165776570638,0.7759352525075277,0.0828835382912128,0.42888676832427847,0.5724220194468326,7,108.69081687927246,253.42543745040894,0.2178172682951352,0.38051867485046387,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/94.jpg,94.jpg,2021-05-27 13:06:56.799067,2021-05-27 13:06:56.799067,4,True,0.5228907465934753,0.10303455591201782,0.11384814232587814,0.7397734448313713,"loss_cls: 0.52289
loss_bbox: 0.10303
loss_bbox_rf: 0.11385
loss_total: 0.73977
IMG: 94.jpg",3
37,94,499,666,carton,2848683911.199913,0.025792575660687492,0.9203649163246155,19.659201741218556,179.16957998275757,205.9681066274643,540.5736923217773,53373.06353583156,0.0393971978781935,0.3590572745145442,0.309261421362559,0.8116722106933594,0.1606006714204131,0.47671164218777723,0.6362524122185563,7,159.510378241539,334.60558569431305,0.3196600766363507,0.5024107893308004,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/94.jpg,94.jpg,2021-05-27 13:06:56.799067,2021-05-27 13:06:56.799067,4,True,0.5228907465934753,0.10303455591201782,0.11384814232587814,0.7397734448313713,"loss_cls: 0.52289
loss_bbox: 0.10303
loss_bbox_rf: 0.11385
loss_total: 0.73977
IMG: 94.jpg",2
38,94,499,666,can,359364818.55691594,0.003253763689251944,0.953093409538269,261.22706484794617,363.9904508590698,333.6835241317749,518.1550641059875,18956.92007043644,0.523501131959812,0.7294397812807011,0.5010263125101725,0.7780106067657471,0.057041771442092715,0.5570690526326663,0.7435029840748612,7,102.76338601112366,184.47153997421265,0.2059386493208891,0.2769842942555745,/home/frederik/.icevision/data/fridge/odFridgeObjects/images/94.jpg,94.jpg,2021-05-27 13:06:56.799067,2021-05-27 13:06:56.799067,4,True,0.5228907465934753,0.10303455591201782,0.11384814232587814,0.7397734448313713,"loss_cls: 0.52289
loss_bbox: 0.10303
loss_bbox_rf: 0.11385
loss_total: 0.73977
IMG: 94.jpg",1
